verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
Anatonchidae,Anatonchidae,6509,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Adenophorea,Dorylaimida,Anatonchidae,,
Anatonchus,Anatonchus Cobb 1916,2282576,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Adenophorea,Dorylaimida,Anatonchidae,Anatonchus,
Anatonchus tridentatus,Anatonchus tridentatus (de Man 1876),2282578,EXACT,98,ACCEPTED,SPECIES,Animalia,Nematoda,Adenophorea,Dorylaimida,Anatonchidae,Anatonchus,Anatonchus tridentatus
Ancylistaceae,Ancylistaceae,4089,EXACT,96,ACCEPTED,FAMILY,Fungi,Zygomycota,Entomophthoromycetes,Entomophthorales,Ancylistaceae,,
Anethum,Anethum L.,3034645,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anethum,
Angelica archangelica,Angelica archangelica L.,5371808,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Angelica,Angelica archangelica
Angelica sylvestris,Angelica sylvestris L.,5371818,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Angelica,Angelica sylvestris
Anguinidae,Anguinidae,2553,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Secernentea,Tylenchida,Anguinidae,,
Angustibacter luteus,Angustibacter luteus Tamura & al. 2010,7892291,EXACT,98,ACCEPTED,SPECIES,Bacteria,Actinobacteria,,Actinomycetales,Kineosporiaceae,Angustibacter,Angustibacter luteus
Angustibacter,Angustibacter Tamura & al. 2010,7607957,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,,Actinomycetales,Kineosporiaceae,Angustibacter,
Pterocystida,Animalia,1C1,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Hacrobia,Centrohelea,Pterocystida,,,
Diplura,Animalia,240,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Insecta,Diplura,,,
Parachela,Animalia,426,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Tardigrada,Eutardigrada,Parachela,,,
Turbellaria,Animalia,103878215,HIGHERRANK,99,ACCEPTED,CLASS,Animalia,Platyhelminthes,Turbellaria,,,,
Ecdysozoa,Animalia,104162241,HIGHERRANK,99,ACCEPTED,PHYLUM,Animalia,Ecdysozoa,,,,,
Endeostigmata,Animalia,104185528,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Arachnida,Endeostigmata,,,
Plecoptera,Animalia,104233544,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Insecta,Plecoptera,,,
Entomobryomorpha,Animalia,104290441,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Collembola,Entomobryomorpha,,,
Neelipleona,Animalia,104293083,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Collembola,Neelipleona,,,
Poduromorpha,Animalia,104293206,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Collembola,Poduromorpha,,,
Symphypleona,Animalia,104294899,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Collembola,Symphypleona,,,
Phthiraptera,Animalia,104966712,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Arthropoda,Insecta,Phthiraptera,,,
Monogononta,Animalia,105096977,HIGHERRANK,99,ACCEPTED,ORDER,Animalia,Rotifera,Monogononta,,,,
Annelida,Annelida,42,EXACT,94,ACCEPTED,PHYLUM,Animalia,Annelida,,,,,
Anoplophrya marylandensis,Anoplophrya marylandensis Conklin 1930,8254023,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Oligohymenophorea,Astomatida,Anoplophryidae,Anoplophrya,Anoplophrya marylandensis
Anoplophrya,Anoplophrya von Stein 1860,7943637,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Oligohymenophorea,Astomatida,Anoplophryidae,Anoplophrya,
Anoplophryidae,Anoplophryidae,8019241,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Oligohymenophorea,Astomatida,Anoplophryidae,,
Anteholosticha,Anteholosticha Berger 2003,8167254,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Hypotrichea,Urostylida,Holostichidae,Anteholosticha,
Anteholosticha rectangula,Anteholosticha Berger 2003,8167254C1,HIGHERRANK,94,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Holostichidae,Anteholosticha,Anteholosticha rectangula
Anteholosticha gracilis,Anteholosticha gracilis Kahl 1932,7784418,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Holostichidae,Anteholosticha,Anteholosticha gracilis
Holosticha monilata,Holosticha monilata Kahl 1928,7918817,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Holostichidae,Holosticha,Holosticha monilata
Anthonomus,Anthonomus Germar 1817,9223407,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,
Anthonomus grandis,Anthonomus grandis Boheman 1843,5013559,EXACT,97,DOUBTFUL,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,Anthonomus grandis
Anthriscus caucalis,Anthriscus caucalis M.Bieb.,5371743,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus caucalis
Anthriscus nemorosa,Anthriscus nemorosa (Bieb.) Sprengel,6027243,EXACT,97,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus nemorosa
Anthriscus sylvestris,Anthriscus sylvestris (L.) Hoffm.,5371742,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus sylvestris
Anystidae,Anystidae,2824,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Arachnida,Prostigmata,Anystidae,,
Anystis,Anystis Heyden 1826,2131873,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Arachnida,Prostigmata,Anystidae,Anystis,
Aphanomyces,Aphanomyces de Bary,3202934,EXACT,94,ACCEPTED,GENUS,Chromista,Oomycota,Peronosporea,Saprolegniales,Leptolegniaceae,Aphanomyces,
Aphelenchidae,Aphelenchidae,6492,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Secernentea,Aphelenchida,Aphelenchidae,,
Aphelenchoides,Aphelenchoides Fischer 1894,2284354,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Secernentea,Aphelenchida,Aphelenchoididae,Aphelenchoides,
Aphelenchoididae,Aphelenchoididae,2566,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Secernentea,Aphelenchida,Aphelenchoididae,,
Aphelenchus avenae,Aphelenchus avenae Bastian 1865,2284396,EXACT,98,ACCEPTED,SPECIES,Animalia,Nematoda,Secernentea,Aphelenchida,Aphelenchidae,Aphelenchus,Aphelenchus avenae
Aphelenchus,Aphelenchus Bastian 1865,2284394,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Secernentea,Aphelenchida,Aphelenchidae,Aphelenchus,
Aphididae,Aphididae,3042,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,,
Aphidius ervi,Aphidius ervi Haliday 1834,1269085,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Aphidius,Aphidius ervi
Aphidius,Aphidius Nees von Esenbeck 1818,1269075,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Aphidius,
Aphis,Aphis Linnaeus 1758,2049562,EXACT,92,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,
Aphodius,Aphodius Illiger 1789,9313493,EXACT,92,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Aphodius,
Aphodius johnsoni,Aphodius johnsoni Baraud 1976,4424949,EXACT,98,SYNONYM,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Nimbus,Nimbus johnsoni
Aphrodes,Aphrodes Curtis 1833,2024716,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Aphrodes,
Aphrodes hamiltoni,Aphrodes hamiltoni Quartau & Borges 2003,2024738,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Aphrodes,Aphrodes hamiltoni
Apiaceae,Apiaceae,6720,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,,
Apiales,Apiales,1351,EXACT,96,ACCEPTED,ORDER,Plantae,Tracheophyta,Magnoliopsida,Apiales,,,
Apidae,Apidae,4334,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,
Apiotrichum porosum,Apiotrichum porosum Stautz,3295536,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,Apiotrichum porosum
Apiotrichum,Apiotrichum Stautz,7239018,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,
Apis,Apis Fabricius,7799978,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,
Apis mellifera,Apis mellifera Linnaeus 1758,1341976,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera
Apium,Apium L.,3034812,EXACT,92,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apium,
Apoamphisiella tihanyiensis,Apoamphisiella tihanyiensis (Géllert & Tamás 1958) Foissner 1997,8181547,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Apoamphisiella,Apoamphisiella tihanyiensis
Apobryophyllum terricola,Apobryophyllum terricola Foissner 1998,7390440,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Apobryophyllum,Apobryophyllum terricola
Apocolpoda africana,Apocolpoda africana Foissner 1993,7535686,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Colpodida,Colpodidae,Apocolpoda,Apocolpoda africana
Apocynaceae,Apocynaceae,6701,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,,
Aporcelaimellus,Aporcelaimellus Heyns 1965,2282747,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Adenophorea,Dorylaimida,Aporcelaimidae,Aporcelaimellus,
Aporcelaimidae,Aporcelaimidae,5986,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Adenophorea,Dorylaimida,Aporcelaimidae,,
Aporrectodea caliginosa,Aporrectodea caliginosa (Savigny 1826),2307759,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,Aporrectodea caliginosa
Aporrectodea longa,Aporrectodea longa (Ude 1895),2307757,EXACT,98,SYNONYM,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Allolobophora,Allolobophora longa
Aporrectodea,Aporrectodea Orley 1885,2307755,EXACT,94,ACCEPTED,GENUS,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,
Aporrectodea rosea,Aporrectodea rosea (Savigny 1826),2307760,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,Aporrectodea rosea
Aposeris foetida,Aposeris foetida Less.,3094355,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Aposeris,Aposeris foetida
Apusomonadida,Apusomonadida,9669912,EXACT,94,ACCEPTED,ORDER,Protozoa,Sulcozoa,Thecomonadea,Apusomonadida,,,
Apusomonadidae,Apusomonadidae,4378322,EXACT,96,ACCEPTED,FAMILY,Protozoa,Sulcozoa,Thecomonadea,Apusomonadida,Apusomonadidae,,
Apusomonas,Apusomonas Alexeieff 1924,4892213,EXACT,92,DOUBTFUL,GENUS,Protozoa,Sulcozoa,Thecomonadea,Apusomonadida,Apusomonadidae,Apusomonas,
Apusomonas proboscidea,Apusomonas Alexeieff 1924,4892213C1,HIGHERRANK,92,DOUBTFUL,SPECIES,Protozoa,Sulcozoa,Thecomonadea,Apusomonadida,Apusomonadidae,Apusomonas,Apusomonas proboscidea
Aquifoliaceae,Aquifoliaceae,6716,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,,
Aquifoliales,Aquifoliales,7226638,EXACT,96,ACCEPTED,ORDER,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,,,
Aquihabitans daechungensis,Aquihabitans daechungensis Jin & al. 2013,8123002,EXACT,98,ACCEPTED,SPECIES,incertae sedis,,,,,Aquihabitans,Aquihabitans daechungensis
Aquihabitans,Aquihabitans Jin & al. 2013,7887292,EXACT,94,ACCEPTED,GENUS,incertae sedis,,,,,Aquihabitans,
Arachis hypogaea,Arachis hypogaea L.,5353770,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis hypogaea
Arachnida,Arachnida,367,EXACT,94,ACCEPTED,CLASS,Animalia,Arthropoda,Arachnida,,,,
Arachnula,Arachnula Cienk.,3285828,EXACT,92,DOUBTFUL,GENUS,Protozoa,Cercozoa,Filosia,Vampyrellida,Vampyrellidae,Arachnula,
Arachnula impatiens,Arachnula Cienk.,3285828C1,HIGHERRANK,92,DOUBTFUL,SPECIES,Protozoa,Cercozoa,Filosia,Vampyrellida,Vampyrellidae,Arachnula,Arachnula impatiens
Araeolaimida,Araeolaimida,978,EXACT,94,ACCEPTED,ORDER,Animalia,Nematoda,Adenophorea,Araeolaimida,,,
Araneae,Araneae,1496,EXACT,91,ACCEPTED,ORDER,Animalia,Arthropoda,Arachnida,Araneae,,,
Arcellinida,Arcellinida,760,EXACT,94,ACCEPTED,ORDER,Protozoa,Amoebozoa,Lobosa,Arcellinida,,,
Archaea,Archaea,2,EXACT,100,ACCEPTED,KINGDOM,Archaea,,,,,,
Archaeorhizomyces borealis,Archaeorhizomyces borealis A.Menkis T.Y.James & Rosling 2014,8139865,EXACT,98,ACCEPTED,SPECIES,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,Archaeorhizomyces borealis
Archaeorhizomyces finlayi,Archaeorhizomyces finlayi Rosling & T.Y.James 2011,7870834,EXACT,98,ACCEPTED,SPECIES,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,Archaeorhizomyces finlayi
Archaeorhizomyces,Archaeorhizomyces Rosling & T.James,7628767,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,
Archaeorhizomycetaceae,Archaeorhizomycetaceae,8392964,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,,
Archaeorhizomycetales,Archaeorhizomycetales,7796702,EXACT,96,ACCEPTED,ORDER,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,,,
Archaeorhizomycetes,Archaeorhizomycetes,7701815,EXACT,96,ACCEPTED,CLASS,Fungi,Ascomycota,Archaeorhizomycetes,,,,
Archaeospora,Archaeospora Morton & Redecker,2560211,EXACT,94,ACCEPTED,GENUS,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,Archaeospora,
Archaeospora trappei,Archaeospora trappei (R.N.Ames & Linderman) J.B.Morton & D.Redecker,2560212,EXACT,98,ACCEPTED,SPECIES,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora trappei
Archaeosporaceae,Archaeosporaceae,3302,EXACT,96,ACCEPTED,FAMILY,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,Archaeosporaceae,,
Archaeosporales,Archaeosporales,1149,EXACT,96,ACCEPTED,ORDER,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,,,
Archangiaceae,Archangiaceae,4306455,EXACT,95,SYNONYM,FAMILY,Bacteria,,,,,,
Archinassula muscicola,Archinassula muscicola Kahl 1935,8124979,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Nassulidae,Archinassula,Archinassula muscicola
Arctium,Arctium L.,8106066,EXACT,92,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,
Arcuospathidium atypicum,Arcuospathidium atypicum (Wenzel 1953) Foissner 1998,7784323,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,Arcuospathidium atypicum
Arcuospathidium cooperi,Arcuospathidium cooperi Foissner 1996,8276304,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,Arcuospathidium cooperi
Arcuospathidium cultriforme,Arcuospathidium cultriforme Penard,7713932,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,Arcuospathidium cultriforme
Arcuospathidium,Arcuospathidium Foissner 1984,7995850,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,
Arcuospathidium lionotiforme,Arcuospathidium Foissner 1984,7995850C1,HIGHERRANK,94,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,Arcuospathidium lionotiforme
Arcuospathidium rnuscorum,Arcuospathidium Foissner 1984,7995850C2,HIGHERRANK,94,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,Arcuospathidium rnuscorum
Arcuospathidium japonicum,Arcuospathidium japonicum Foissner 1988,7805176,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Cultellothrix,Cultellothrix japonica
Arcuospathidium namibiense,Arcuospathidium namibiense Foissner Agatha & Berger,7595878,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,Arcuospathidium namibiense
Arcuospathidium vermiforme,Arcuospathidium vermiforme Foissner 1984,7507923,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Arcuospathidiidae,Arcuospathidium,Arcuospathidium vermiforme
Arenaria fendleri,Arenaria fendleri A.Gray,5384500,EXACT,98,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Eremogone,Eremogone fendleri
Arenaria peploides,Arenaria peploides L.,6363690,EDITED,113,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Honckenya,Honckenya peploides
Arenimonas daechungensis,Arenimonas daechungensis Huy & al. 2013,7400549,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas daechungensis
Arenimonas,Arenimonas Kwon & al. 2007,4889775,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,
Arracacia xanthorrhiza,Arracacia xanthorrhiza Bancr.,3034509,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Arracacia,Arracacia xanthorrhiza
Artemisia,Artemisia L.,3120641,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,
Artemisia parviflora,Artemisia parviflora Buch.-Ham. ex Roxb.,3120957,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia parviflora
Arthrobacter,Arthrobacter Conn & Dimmick 1947,3223550,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,
Arthropoda,Arthropoda,54,EXACT,94,ACCEPTED,PHYLUM,Animalia,Arthropoda,,,,,
Articulospora,Articulospora Ingold,9381748,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,
Articulospora proliferata,Articulospora Ingold,9381748C1,HIGHERRANK,94,ACCEPTED,SPECIES,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,Articulospora proliferata
Ascidiacea,Ascidiacea,356,EXACT,85,ACCEPTED,CLASS,Animalia,Chordata,Ascidiacea,,,,
Ascobolaceae,Ascobolaceae,8395,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,,
Ascobolus,Ascobolus Pers.,2569641,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,
Ascobolus stercorarius,Ascobolus stercorarius (Bull.) J.Schröt. 1893,2595607,EXACT,98,SYNONYM,SPECIES,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,Ascobolus furfuraceus
Ascomycota,Ascomycota,95,EXACT,96,ACCEPTED,PHYLUM,Fungi,Ascomycota,,,,,
Asparagales,Asparagales,1169,EXACT,96,ACCEPTED,ORDER,Plantae,Tracheophyta,Liliopsida,Asparagales,,,
Asparagus officinalis,Asparagus officinalis L.,2768885,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,Asparagus officinalis
Aspergillaceae,Aspergillaceae,3563703,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,
Aspergillus,Aspergillus P.Micheli 1729,8884233,EXACT,92,ACCEPTED,GENUS,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus,
Asperula,Asperula L.,2916597,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Asperula,
Aspidisca cicada,Aspidisca cicada (Müller 1786) Claparède & Lachmann 1858,7721525,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Euplotida,Aspidiscidae,Aspidisca,Aspidisca cicada
Aspidisca lynceus,Aspidisca lynceus (Müller 1773) Ehrenberg 1830,7364238,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Euplotida,Aspidiscidae,Aspidisca,Aspidisca lynceus
Asteraceae,Asteraceae,3065,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,
Asterales,Asterales,414,EXACT,96,ACCEPTED,ORDER,Plantae,Tracheophyta,Magnoliopsida,Asterales,,,
Asterionella,Asterionella A.H.Hassall 1850,3192674,EXACT,94,ACCEPTED,GENUS,Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionella,
Asterostroma andinum,Asterostroma andinum Pat.,2552703,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Lachnocladiaceae,Asterostroma,Asterostroma andinum
Asterostroma,Asterostroma Massee,2519875,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Russulales,Lachnocladiaceae,Asterostroma,
Astigmata,Astigmata,374,EXACT,94,ACCEPTED,ORDER,Animalia,Arthropoda,Arachnida,Astigmata,,,
Astomatida,Astomatida,8072279,EXACT,94,ACCEPTED,ORDER,Chromista,Ciliophora,Oligohymenophorea,Astomatida,,,
Athous,Athous,8011702,EXACT,94,ACCEPTED,GENUS,Animalia,,,,,Athous,
Atractiellales,Atractiellales,528,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,,,
Atractiellomycetes,Atractiellomycetes,155,EXACT,96,ACCEPTED,CLASS,Fungi,Basidiomycota,Atractiellomycetes,,,,
Atractylodes,Atractylodes DC.,3122426,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Atractylodes,
Aulacorthum,Aulacorthum Mordvilko 1914,5735146,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aulacorthum,
Aulacorthum solani,Aulacorthum solani (Kaltenbach 1843),2076745,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aulacorthum,Aulacorthum solani
Aurantimonadaceae,Aurantimonadaceae,4724,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,,
Australocirrus octonucleatus,Australocirrus octonucleatus Foissner 1988,7868482,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Rigidocortex,Rigidocortex octonucleatus
Australocirrus oscitans,Australocirrus oscitans Blatterer & Foissner 1988,8307655,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Australocirrus,Australocirrus oscitans
Australothrix alwinae,Australothrix alwinae Blatterer & Foissner 1988,7644213,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Bakuellidae,Australothrix,Australothrix alwinae
Australothrix australis,Australothrix australis Blatterer & Foissner 1988,7520435,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Bakuellidae,Australothrix,Australothrix australis
Australothrix steineri,Australothrix steineri Foissner 1995,8376435,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Urostylida,Bakuellidae,Australothrix,Australothrix steineri
Austropallene cornigera,Austropallene cornigera (Möbius 1902),2118078,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Austropallene,Austropallene cornigera
Austropallene,Austropallene Hodgson 1915,2118069,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Austropallene,
Auxarthron,Auxarthron G.F.Orr & Kuehn,2595861,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron,
Avena,Avena L.,2705282,EXACT,92,ACCEPTED,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Avena,
